date,video_count,dict_sentiment_avg,sentimentr_score_avg,finbert_score_avg,ollama_score_avg,simple_sentiment_index,sentiment_std,total_views,total_likes,duration_weighted_sentiment,view_weighted_sentiment,like_weighted_sentiment,weighted_sentiment_index
2024-09-10,6,-0.3460655716923072,NA,NA,NA,-0.3460655716923072,0.07459493525586597,76389,465,-0.35883518542841536,-0.3495089572406417,-0.34968756399809076,-0.3516621471078279
2024-09-10,6,-0.3460655716923072,NA,NA,NA,-0.3460655716923072,0.07459493525586597,76389,465,-0.35883518542841536,-0.3495089572406417,-0.34968756399809076,-0.3516621471078279
2024-09-10,6,-0.3460655716923072,NA,NA,NA,-0.3460655716923072,0.07459493525586597,76389,465,-0.35883518542841536,-0.3495089572406417,-0.34968756399809076,-0.3516621471078279
2024-09-10,6,-0.3460655716923072,NA,NA,NA,-0.3460655716923072,0.07459493525586597,76389,465,-0.35883518542841536,-0.3495089572406417,-0.34968756399809076,-0.3516621471078279
2024-09-11,4,-0.41732892246477327,NA,NA,NA,-0.41732892246477327,0.09963640221374534,51522,346,-0.41112064913739466,-0.42444488281903864,-0.4297393346206397,-0.42255714470364236
2024-09-11,4,-0.41732892246477327,NA,NA,NA,-0.41732892246477327,0.09963640221374534,51522,346,-0.41112064913739466,-0.42444488281903864,-0.4297393346206397,-0.42255714470364236
2024-09-11,4,-0.41732892246477327,NA,NA,NA,-0.41732892246477327,0.09963640221374534,51522,346,-0.41112064913739466,-0.42444488281903864,-0.4297393346206397,-0.42255714470364236
2024-09-11,4,-0.41732892246477327,NA,NA,NA,-0.41732892246477327,0.09963640221374534,51522,346,-0.41112064913739466,-0.42444488281903864,-0.4297393346206397,-0.42255714470364236
2024-09-12,6,-0.405575373736399,NA,NA,NA,-0.405575373736399,0.10534902396991355,47939,383,-0.41064872056217244,-0.4076339171365825,-0.4077820638717345,-0.40840059857716804
2024-09-12,6,-0.405575373736399,NA,NA,NA,-0.405575373736399,0.10534902396991355,47939,383,-0.41064872056217244,-0.4076339171365825,-0.4077820638717345,-0.40840059857716804
2024-09-12,6,-0.405575373736399,NA,NA,NA,-0.405575373736399,0.10534902396991355,47939,383,-0.41064872056217244,-0.4076339171365825,-0.4077820638717345,-0.40840059857716804
2024-09-12,6,-0.405575373736399,NA,NA,NA,-0.405575373736399,0.10534902396991355,47939,383,-0.41064872056217244,-0.4076339171365825,-0.4077820638717345,-0.40840059857716804
2024-09-12,6,-0.405575373736399,NA,NA,NA,-0.405575373736399,0.10534902396991355,47939,383,-0.41064872056217244,-0.4076339171365825,-0.4077820638717345,-0.40840059857716804
2024-09-12,6,-0.405575373736399,NA,NA,NA,-0.405575373736399,0.10534902396991355,47939,383,-0.41064872056217244,-0.4076339171365825,-0.4077820638717345,-0.40840059857716804
2024-09-13,5,-0.4266965538162008,NA,NA,NA,-0.4266965538162008,0.04085546154506548,67340,539,-0.43415440687614365,-0.42742180447710076,-0.4270498246170315,-0.4284431206371017
2024-09-13,5,-0.4266965538162008,NA,NA,NA,-0.4266965538162008,0.04085546154506548,67340,539,-0.43415440687614365,-0.42742180447710076,-0.4270498246170315,-0.4284431206371017
2024-09-13,5,-0.4266965538162008,NA,NA,NA,-0.4266965538162008,0.04085546154506548,67340,539,-0.43415440687614365,-0.42742180447710076,-0.4270498246170315,-0.4284431206371017
2024-09-13,5,-0.4266965538162008,NA,NA,NA,-0.4266965538162008,0.04085546154506548,67340,539,-0.43415440687614365,-0.42742180447710076,-0.4270498246170315,-0.4284431206371017
2024-09-13,5,-0.4266965538162008,NA,NA,NA,-0.4266965538162008,0.04085546154506548,67340,539,-0.43415440687614365,-0.42742180447710076,-0.4270498246170315,-0.4284431206371017
2024-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861
2024-09-17,5,-0.370087064829076,NA,NA,NA,-0.370087064829076,0.060230186384168875,35874,329,-0.36649221066332155,-0.3737747595680039,-0.3774278981388776,-0.3730977484477341
2024-09-17,5,-0.370087064829076,NA,NA,NA,-0.370087064829076,0.060230186384168875,35874,329,-0.36649221066332155,-0.3737747595680039,-0.3774278981388776,-0.3730977484477341
2024-09-17,5,-0.370087064829076,NA,NA,NA,-0.370087064829076,0.060230186384168875,35874,329,-0.36649221066332155,-0.3737747595680039,-0.3774278981388776,-0.3730977484477341
2024-09-17,5,-0.370087064829076,NA,NA,NA,-0.370087064829076,0.060230186384168875,35874,329,-0.36649221066332155,-0.3737747595680039,-0.3774278981388776,-0.3730977484477341
2024-09-17,5,-0.370087064829076,NA,NA,NA,-0.370087064829076,0.060230186384168875,35874,329,-0.36649221066332155,-0.3737747595680039,-0.3774278981388776,-0.3730977484477341
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147
2024-09-19,6,-0.45988822052659817,NA,NA,NA,-0.45988822052659817,0.07622366590420422,53568,459,-0.46578916613958343,-0.4626523721647957,-0.4669191157534182,-0.4647329069865952
2024-09-19,6,-0.45988822052659817,NA,NA,NA,-0.45988822052659817,0.07622366590420422,53568,459,-0.46578916613958343,-0.4626523721647957,-0.4669191157534182,-0.4647329069865952
2024-09-19,6,-0.45988822052659817,NA,NA,NA,-0.45988822052659817,0.07622366590420422,53568,459,-0.46578916613958343,-0.4626523721647957,-0.4669191157534182,-0.4647329069865952
2024-09-19,6,-0.45988822052659817,NA,NA,NA,-0.45988822052659817,0.07622366590420422,53568,459,-0.46578916613958343,-0.4626523721647957,-0.4669191157534182,-0.4647329069865952
2024-09-19,6,-0.45988822052659817,NA,NA,NA,-0.45988822052659817,0.07622366590420422,53568,459,-0.46578916613958343,-0.4626523721647957,-0.4669191157534182,-0.4647329069865952
2024-09-19,6,-0.45988822052659817,NA,NA,NA,-0.45988822052659817,0.07622366590420422,53568,459,-0.46578916613958343,-0.4626523721647957,-0.4669191157534182,-0.4647329069865952
2024-09-20,6,-0.41753085454603067,NA,NA,NA,-0.41753085454603067,0.12025793136009975,49003,407,-0.41418539788913156,-0.41734392557559713,-0.4155503719050084,-0.4160376066371282
2024-09-20,6,-0.41753085454603067,NA,NA,NA,-0.41753085454603067,0.12025793136009975,49003,407,-0.41418539788913156,-0.41734392557559713,-0.4155503719050084,-0.4160376066371282
2024-09-20,6,-0.41753085454603067,NA,NA,NA,-0.41753085454603067,0.12025793136009975,49003,407,-0.41418539788913156,-0.41734392557559713,-0.4155503719050084,-0.4160376066371282
2024-09-20,6,-0.41753085454603067,NA,NA,NA,-0.41753085454603067,0.12025793136009975,49003,407,-0.41418539788913156,-0.41734392557559713,-0.4155503719050084,-0.4160376066371282
2024-09-20,6,-0.41753085454603067,NA,NA,NA,-0.41753085454603067,0.12025793136009975,49003,407,-0.41418539788913156,-0.41734392557559713,-0.4155503719050084,-0.4160376066371282
2024-09-20,6,-0.41753085454603067,NA,NA,NA,-0.41753085454603067,0.12025793136009975,49003,407,-0.41418539788913156,-0.41734392557559713,-0.4155503719050084,-0.4160376066371282
2024-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905
2024-09-26,7,-0.3327498808997322,NA,NA,NA,-0.3327498808997322,0.13443225981360213,54063,453,-0.36251627341473047,-0.3307704944509983,-0.32777698202503663,-0.3371330168315414
2024-09-26,7,-0.3327498808997322,NA,NA,NA,-0.3327498808997322,0.13443225981360213,54063,453,-0.36251627341473047,-0.3307704944509983,-0.32777698202503663,-0.3371330168315414
2024-09-26,7,-0.3327498808997322,NA,NA,NA,-0.3327498808997322,0.13443225981360213,54063,453,-0.36251627341473047,-0.3307704944509983,-0.32777698202503663,-0.3371330168315414
2024-09-26,7,-0.3327498808997322,NA,NA,NA,-0.3327498808997322,0.13443225981360213,54063,453,-0.36251627341473047,-0.3307704944509983,-0.32777698202503663,-0.3371330168315414
2024-09-26,7,-0.3327498808997322,NA,NA,NA,-0.3327498808997322,0.13443225981360213,54063,453,-0.36251627341473047,-0.3307704944509983,-0.32777698202503663,-0.3371330168315414
2024-09-26,7,-0.3327498808997322,NA,NA,NA,-0.3327498808997322,0.13443225981360213,54063,453,-0.36251627341473047,-0.3307704944509983,-0.32777698202503663,-0.3371330168315414
2024-09-26,7,-0.3327498808997322,NA,NA,NA,-0.3327498808997322,0.13443225981360213,54063,453,-0.36251627341473047,-0.3307704944509983,-0.32777698202503663,-0.3371330168315414
2024-09-27,7,-0.33285724560166885,NA,NA,NA,-0.33285724560166885,0.10683762308766452,65420,522,-0.3602789899011543,-0.3335639830245855,-0.3347624021010188,-0.3399516340584408
2024-09-27,7,-0.33285724560166885,NA,NA,NA,-0.33285724560166885,0.10683762308766452,65420,522,-0.3602789899011543,-0.3335639830245855,-0.3347624021010188,-0.3399516340584408
2024-09-27,7,-0.33285724560166885,NA,NA,NA,-0.33285724560166885,0.10683762308766452,65420,522,-0.3602789899011543,-0.3335639830245855,-0.3347624021010188,-0.3399516340584408
2024-09-27,7,-0.33285724560166885,NA,NA,NA,-0.33285724560166885,0.10683762308766452,65420,522,-0.3602789899011543,-0.3335639830245855,-0.3347624021010188,-0.3399516340584408
2024-09-27,7,-0.33285724560166885,NA,NA,NA,-0.33285724560166885,0.10683762308766452,65420,522,-0.3602789899011543,-0.3335639830245855,-0.3347624021010188,-0.3399516340584408
2024-09-27,7,-0.33285724560166885,NA,NA,NA,-0.33285724560166885,0.10683762308766452,65420,522,-0.3602789899011543,-0.3335639830245855,-0.3347624021010188,-0.3399516340584408
2024-09-27,7,-0.33285724560166885,NA,NA,NA,-0.33285724560166885,0.10683762308766452,65420,522,-0.3602789899011543,-0.3335639830245855,-0.3347624021010188,-0.3399516340584408
2024-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-30,6,-0.3207473885732937,NA,NA,NA,-0.3207473885732937,0.1703466815239338,65636,510,-0.34959410704181015,-0.3145140093274201,-0.3045265466496234,-0.31961743187382324
2024-09-30,6,-0.3207473885732937,NA,NA,NA,-0.3207473885732937,0.1703466815239338,65636,510,-0.34959410704181015,-0.3145140093274201,-0.3045265466496234,-0.31961743187382324
2024-09-30,6,-0.3207473885732937,NA,NA,NA,-0.3207473885732937,0.1703466815239338,65636,510,-0.34959410704181015,-0.3145140093274201,-0.3045265466496234,-0.31961743187382324
2024-09-30,6,-0.3207473885732937,NA,NA,NA,-0.3207473885732937,0.1703466815239338,65636,510,-0.34959410704181015,-0.3145140093274201,-0.3045265466496234,-0.31961743187382324
2024-09-30,6,-0.3207473885732937,NA,NA,NA,-0.3207473885732937,0.1703466815239338,65636,510,-0.34959410704181015,-0.3145140093274201,-0.3045265466496234,-0.31961743187382324
2024-09-30,6,-0.3207473885732937,NA,NA,NA,-0.3207473885732937,0.1703466815239338,65636,510,-0.34959410704181015,-0.3145140093274201,-0.3045265466496234,-0.31961743187382324
2024-10-01,8,-0.453296074983911,NA,NA,NA,-0.453296074983911,0.09105378811109126,83653,543,-0.45925597169283067,-0.4554905972428181,-0.45479521464649136,-0.4561130741677701
2024-10-01,8,-0.453296074983911,NA,NA,NA,-0.453296074983911,0.09105378811109126,83653,543,-0.45925597169283067,-0.4554905972428181,-0.45479521464649136,-0.4561130741677701
2024-10-01,8,-0.453296074983911,NA,NA,NA,-0.453296074983911,0.09105378811109126,83653,543,-0.45925597169283067,-0.4554905972428181,-0.45479521464649136,-0.4561130741677701
2024-10-01,8,-0.453296074983911,NA,NA,NA,-0.453296074983911,0.09105378811109126,83653,543,-0.45925597169283067,-0.4554905972428181,-0.45479521464649136,-0.4561130741677701
2024-10-01,8,-0.453296074983911,NA,NA,NA,-0.453296074983911,0.09105378811109126,83653,543,-0.45925597169283067,-0.4554905972428181,-0.45479521464649136,-0.4561130741677701
2024-10-01,8,-0.453296074983911,NA,NA,NA,-0.453296074983911,0.09105378811109126,83653,543,-0.45925597169283067,-0.4554905972428181,-0.45479521464649136,-0.4561130741677701
2024-10-01,8,-0.453296074983911,NA,NA,NA,-0.453296074983911,0.09105378811109126,83653,543,-0.45925597169283067,-0.4554905972428181,-0.45479521464649136,-0.4561130741677701
2024-10-01,8,-0.453296074983911,NA,NA,NA,-0.453296074983911,0.09105378811109126,83653,543,-0.45925597169283067,-0.4554905972428181,-0.45479521464649136,-0.4561130741677701
2024-10-02,5,-0.4384100719429244,NA,NA,NA,-0.4384100719429244,0.11496609537149129,37207,311,-0.4303264119375049,-0.4395037031543743,-0.44233065543355726,-0.43794313789371037
2024-10-02,5,-0.4384100719429244,NA,NA,NA,-0.4384100719429244,0.11496609537149129,37207,311,-0.4303264119375049,-0.4395037031543743,-0.44233065543355726,-0.43794313789371037
2024-10-02,5,-0.4384100719429244,NA,NA,NA,-0.4384100719429244,0.11496609537149129,37207,311,-0.4303264119375049,-0.4395037031543743,-0.44233065543355726,-0.43794313789371037
2024-10-02,5,-0.4384100719429244,NA,NA,NA,-0.4384100719429244,0.11496609537149129,37207,311,-0.4303264119375049,-0.4395037031543743,-0.44233065543355726,-0.43794313789371037
2024-10-02,5,-0.4384100719429244,NA,NA,NA,-0.4384100719429244,0.11496609537149129,37207,311,-0.4303264119375049,-0.4395037031543743,-0.44233065543355726,-0.43794313789371037
2024-10-03,6,-0.35312486803280285,NA,NA,NA,-0.35312486803280285,0.2947734869023811,41055,375,-0.38303885215177835,-0.34640819597829603,-0.329525364677149,-0.35006652501470364
2024-10-03,6,-0.35312486803280285,NA,NA,NA,-0.35312486803280285,0.2947734869023811,41055,375,-0.38303885215177835,-0.34640819597829603,-0.329525364677149,-0.35006652501470364
2024-10-03,6,-0.35312486803280285,NA,NA,NA,-0.35312486803280285,0.2947734869023811,41055,375,-0.38303885215177835,-0.34640819597829603,-0.329525364677149,-0.35006652501470364
2024-10-03,6,-0.35312486803280285,NA,NA,NA,-0.35312486803280285,0.2947734869023811,41055,375,-0.38303885215177835,-0.34640819597829603,-0.329525364677149,-0.35006652501470364
2024-10-03,6,-0.35312486803280285,NA,NA,NA,-0.35312486803280285,0.2947734869023811,41055,375,-0.38303885215177835,-0.34640819597829603,-0.329525364677149,-0.35006652501470364
2024-10-03,6,-0.35312486803280285,NA,NA,NA,-0.35312486803280285,0.2947734869023811,41055,375,-0.38303885215177835,-0.34640819597829603,-0.329525364677149,-0.35006652501470364
2024-10-04,7,-0.4045864293220383,NA,NA,NA,-0.4045864293220383,0.1056045938604772,63329,588,-0.3954774509079022,-0.40060608873678194,-0.3969396096725313,-0.398178422486249
2024-10-04,7,-0.4045864293220383,NA,NA,NA,-0.4045864293220383,0.1056045938604772,63329,588,-0.3954774509079022,-0.40060608873678194,-0.3969396096725313,-0.398178422486249
2024-10-04,7,-0.4045864293220383,NA,NA,NA,-0.4045864293220383,0.1056045938604772,63329,588,-0.3954774509079022,-0.40060608873678194,-0.3969396096725313,-0.398178422486249
2024-10-04,7,-0.4045864293220383,NA,NA,NA,-0.4045864293220383,0.1056045938604772,63329,588,-0.3954774509079022,-0.40060608873678194,-0.3969396096725313,-0.398178422486249
2024-10-04,7,-0.4045864293220383,NA,NA,NA,-0.4045864293220383,0.1056045938604772,63329,588,-0.3954774509079022,-0.40060608873678194,-0.3969396096725313,-0.398178422486249
2024-10-04,7,-0.4045864293220383,NA,NA,NA,-0.4045864293220383,0.1056045938604772,63329,588,-0.3954774509079022,-0.40060608873678194,-0.3969396096725313,-0.398178422486249
2024-10-04,7,-0.4045864293220383,NA,NA,NA,-0.4045864293220383,0.1056045938604772,63329,588,-0.3954774509079022,-0.40060608873678194,-0.3969396096725313,-0.398178422486249
2024-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-07,7,-0.3624920520823899,NA,NA,NA,-0.3624920520823899,0.08271953478636886,58701,585,-0.38523275744207597,-0.3626436874598847,-0.36004304133604365,-0.3668347262015129
2024-10-07,7,-0.3624920520823899,NA,NA,NA,-0.3624920520823899,0.08271953478636886,58701,585,-0.38523275744207597,-0.3626436874598847,-0.36004304133604365,-0.3668347262015129
2024-10-07,7,-0.3624920520823899,NA,NA,NA,-0.3624920520823899,0.08271953478636886,58701,585,-0.38523275744207597,-0.3626436874598847,-0.36004304133604365,-0.3668347262015129
2024-10-07,7,-0.3624920520823899,NA,NA,NA,-0.3624920520823899,0.08271953478636886,58701,585,-0.38523275744207597,-0.3626436874598847,-0.36004304133604365,-0.3668347262015129
2024-10-07,7,-0.3624920520823899,NA,NA,NA,-0.3624920520823899,0.08271953478636886,58701,585,-0.38523275744207597,-0.3626436874598847,-0.36004304133604365,-0.3668347262015129
2024-10-07,7,-0.3624920520823899,NA,NA,NA,-0.3624920520823899,0.08271953478636886,58701,585,-0.38523275744207597,-0.3626436874598847,-0.36004304133604365,-0.3668347262015129
2024-10-07,7,-0.3624920520823899,NA,NA,NA,-0.3624920520823899,0.08271953478636886,58701,585,-0.38523275744207597,-0.3626436874598847,-0.36004304133604365,-0.3668347262015129
2024-10-08,7,-0.35466673801073406,NA,NA,NA,-0.35466673801073406,0.2016041898690046,46928,436,-0.36529973443164965,-0.34607820222950053,-0.34056475843002804,-0.3481460216834539
2024-10-08,7,-0.35466673801073406,NA,NA,NA,-0.35466673801073406,0.2016041898690046,46928,436,-0.36529973443164965,-0.34607820222950053,-0.34056475843002804,-0.3481460216834539
2024-10-08,7,-0.35466673801073406,NA,NA,NA,-0.35466673801073406,0.2016041898690046,46928,436,-0.36529973443164965,-0.34607820222950053,-0.34056475843002804,-0.3481460216834539
2024-10-08,7,-0.35466673801073406,NA,NA,NA,-0.35466673801073406,0.2016041898690046,46928,436,-0.36529973443164965,-0.34607820222950053,-0.34056475843002804,-0.3481460216834539
2024-10-08,7,-0.35466673801073406,NA,NA,NA,-0.35466673801073406,0.2016041898690046,46928,436,-0.36529973443164965,-0.34607820222950053,-0.34056475843002804,-0.3481460216834539
2024-10-08,7,-0.35466673801073406,NA,NA,NA,-0.35466673801073406,0.2016041898690046,46928,436,-0.36529973443164965,-0.34607820222950053,-0.34056475843002804,-0.3481460216834539
2024-10-08,7,-0.35466673801073406,NA,NA,NA,-0.35466673801073406,0.2016041898690046,46928,436,-0.36529973443164965,-0.34607820222950053,-0.34056475843002804,-0.3481460216834539
2024-10-09,6,-0.48807829511771117,NA,NA,NA,-0.48807829511771117,0.09610403121751208,37626,383,-0.49031850589183984,-0.4892906987983294,-0.48878605490985716,-0.48938514442427805
2024-10-09,6,-0.48807829511771117,NA,NA,NA,-0.48807829511771117,0.09610403121751208,37626,383,-0.49031850589183984,-0.4892906987983294,-0.48878605490985716,-0.48938514442427805
2024-10-09,6,-0.48807829511771117,NA,NA,NA,-0.48807829511771117,0.09610403121751208,37626,383,-0.49031850589183984,-0.4892906987983294,-0.48878605490985716,-0.48938514442427805
2024-10-09,6,-0.48807829511771117,NA,NA,NA,-0.48807829511771117,0.09610403121751208,37626,383,-0.49031850589183984,-0.4892906987983294,-0.48878605490985716,-0.48938514442427805
2024-10-09,6,-0.48807829511771117,NA,NA,NA,-0.48807829511771117,0.09610403121751208,37626,383,-0.49031850589183984,-0.4892906987983294,-0.48878605490985716,-0.48938514442427805
2024-10-09,6,-0.48807829511771117,NA,NA,NA,-0.48807829511771117,0.09610403121751208,37626,383,-0.49031850589183984,-0.4892906987983294,-0.48878605490985716,-0.48938514442427805
2024-10-10,7,-0.4161049021928366,NA,NA,NA,-0.4161049021928366,0.17146205934053965,43864,439,-0.43631344229594904,-0.4153696230229358,-0.4070598180866521,-0.417508312505375
2024-10-10,7,-0.4161049021928366,NA,NA,NA,-0.4161049021928366,0.17146205934053965,43864,439,-0.43631344229594904,-0.4153696230229358,-0.4070598180866521,-0.417508312505375
2024-10-10,7,-0.4161049021928366,NA,NA,NA,-0.4161049021928366,0.17146205934053965,43864,439,-0.43631344229594904,-0.4153696230229358,-0.4070598180866521,-0.417508312505375
2024-10-10,7,-0.4161049021928366,NA,NA,NA,-0.4161049021928366,0.17146205934053965,43864,439,-0.43631344229594904,-0.4153696230229358,-0.4070598180866521,-0.417508312505375
2024-10-10,7,-0.4161049021928366,NA,NA,NA,-0.4161049021928366,0.17146205934053965,43864,439,-0.43631344229594904,-0.4153696230229358,-0.4070598180866521,-0.417508312505375
2024-10-10,7,-0.4161049021928366,NA,NA,NA,-0.4161049021928366,0.17146205934053965,43864,439,-0.43631344229594904,-0.4153696230229358,-0.4070598180866521,-0.417508312505375
2024-10-10,7,-0.4161049021928366,NA,NA,NA,-0.4161049021928366,0.17146205934053965,43864,439,-0.43631344229594904,-0.4153696230229358,-0.4070598180866521,-0.417508312505375
2024-10-11,5,-0.4514582180946258,NA,NA,NA,-0.4514582180946258,0.07630052000248602,45880,354,-0.4542128141004665,-0.45373015835162633,-0.4557017521194729,-0.4544447539770209
2024-10-11,5,-0.4514582180946258,NA,NA,NA,-0.4514582180946258,0.07630052000248602,45880,354,-0.4542128141004665,-0.45373015835162633,-0.4557017521194729,-0.4544447539770209
